,name,points,url,Достоверность маркировки,Антибиотики,Микробиология,Безопасность,Качество,Фальсификация,Органолептика,Содержание потенциально опасных веществ,Микробиологическая безопасность,Маркировка,Потребительские свойства,Потенциально вредные вещества,Пестициды нормируемые,Пестициды,Экокритерии,Антибиотики и токсичные элементы,Физико-химические показатели,Показатели качества,Введение потребителя в заблуждение,Достоверность информации,Органолептические и физико-химические показатели,Органолептические показатели,Консерванты,Витамины,Пищевая ценность,Минеральные вещества,Синтетические красители,Подсластители,Красители
501,Деревенское молочко,4.5568,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.364,,,,,,,,
502,Ирбитское,4.5568,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.364,,,,,,,,
503,Молоко Оренбуржья,4.5568,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.364,,,,,,,,
504,Молочная благодать,4.5568,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.364,,,,,,,,
505,Полевское,4.5568,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.364,,,,,,,,
506,Простоквашино,4.55,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,5.0,5.0,,,,,,,5.0,,,,,3.2,,,,,,,,
507,Домик в деревне,4.54,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,5.0,5.0,,,,,,,5.0,,,,,3.2,,,,,,,,
508,Веселый Молочник,4.4682,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.009,,,,,,,,
509,Слобода,4.4682,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.009,,,,,,,,
510,Ирмень,4.4318,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,3.864,,5.0,,,5.0,,,,,,,2.727,,,,,5.0,,,,,,,,
511,Здорово!,4.3318,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,3.464,,,,,,,,
512,Родимая сторонка,4.3295,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,3.455,,,,,,,,
513,Белые Росы,4.0477,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,3.864,,5.0,,,5.0,,,,,,,2.727,,,,,3.464,,,,,,,,
514,Кубанская буренка,3.75,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,0.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
515,Очень важная корова,3.7273,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,0.0,,,5.0,,,,,,,5.0,,,,,4.909,,,,,,,,
516,Алтайская Бурёнка,3.6,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,0.0,,,5.0,,,,,,,5.0,,,,,4.364,,,,,,,,
517,Давлеканово,3.5909,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,0.0,,,5.0,,,,,,,5.0,,,,,4.364,,,,,,,,
518,СМК,3.525,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,0.0,,,5.0,,,,,,,5.0,,,,,4.1,,,,,,,,
519,Zorka,3.4659,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,0.0,,,5.0,,,,,,,3.864,,,,,5.0,,,,,,,,
520,Будем здоровы,3.4659,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,0.0,,,,,,,,
521,Лазовское,3.4432,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,0.0,,,5.0,,,,,,,3.864,,,,,4.909,,,,,,,,
522,Бородулинское,3.3659,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,0.0,,,5.0,,,,,,,5.0,,,,,3.464,,,,,,,,
523,Красная цена,3.3659,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,0.0,,,5.0,,,,,,,3.864,,,,,3.464,,,,,,,,
524,Сергеевское,3.31,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.43,,0.0,,,5.0,,,,,,,3.86,,,,,4.36,,,,,,,,
525,Белый замок,3.3068,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,0.0,,,5.0,,,,,,,3.864,,,,,4.364,,,,,,,,
526,Молочный комбинат «Ставропольский»,3.3068,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,0.0,,,5.0,,,,,,,3.864,,,,,4.364,,,,,,,,
527,Нытвенское,3.3068,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,0.0,,,5.0,,,,,,,3.864,,,,,4.364,,,,,,,,
528,О!,3.3068,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,0.0,,,5.0,,,,,,,3.864,,,,,4.009,,,,,,,,
529,Серышевский,3.1591,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,3.864,,0.0,,,5.0,,,,,,,2.727,,,,,4.909,,,,,,,,
530,Бежин луг,3.1273,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,0.0,,,5.0,,,,,,,3.864,,,,,3.646,,,,,,,,
531,Здравушка,3.0227,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,3.864,,0.0,,,5.0,,,,,,,2.727,,,,,4.364,,,,,,,,
532,Фермерское подворье,2.9545,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,3.864,,0.0,,,5.0,,,,,,,2.727,,,,,4.091,,,,,,,,
533,Molli,2.875,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,3.296,,0.0,,,5.0,,,,,,,1.591,,,,,4.909,,,,,,,,
534,Сельские мотивы,2.7068,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,3.409,,0.0,,,5.0,,,,,,,1.818,,,,,4.009,,,,,,,,
535,Торжокский молочный комбинат Тверца,2.2159,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,0.0,,,5.0,,,,,,,3.864,,,,,0.0,,,,,,,,
536,Беллакт оптимум 1,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,5.0,5.0,,5.0,5.0,,,5.0,5.0,,,,,,,,5.0,,,,,5.0,5.0,5.0,5.0,5.0,,,
537,Semper,4.9487,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.829,5.0,,5.0,5.0,,,5.0,5.0,,,,,,,,4.772,,,,,5.0,5.0,5.0,5.0,4.24,,,
538,Valio baby,4.9307,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.769,5.0,,5.0,5.0,,,5.0,5.0,,,,,,,,4.692,,,,,5.0,5.0,5.0,4.5,4.64,,,
539,Винни ,4.546,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.82,5.0,,5.0,4.0,,,5.0,5.0,,,,,,,,4.76,,,,,5.0,5.0,5.0,5.0,4.2,,,
540,Nan optipro premium,4.515,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.717,5.0,,5.0,4.0,,,5.0,5.0,,,,,,,,4.622,,,,,5.0,5.0,5.0,5.0,3.74,,,
541,Мamako premium,4.4821,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.607,5.0,,5.0,4.0,,,5.0,5.0,,,,,,,,4.476,,,,,5.0,5.0,5.0,4.5,3.92,,,
542,Bebi premium,4.4727,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.576,5.0,,5.0,4.0,,,5.0,5.0,,,,,,,,4.434,,,,,5.0,5.0,4.5,4.5,4.28,,,
543,Nuppi gold,4.4578,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.526,5.0,,5.0,4.0,,,5.0,5.0,,,,,,,,4.368,,,,,5.0,5.0,5.0,4.5,3.56,,,
544,Nutrilak premium 1,4.4578,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.526,5.0,,5.0,4.0,,,5.0,5.0,,,,,,,,4.368,,,,,5.0,5.0,5.0,4.5,3.56,,,
545,Nutricia малютка,4.342,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.807,5.0,,5.0,3.5,,,5.0,5.0,,,,,,,,4.742,,,,,5.0,5.0,4.5,5.0,4.64,,,
546,Малыш истринский,4.2727,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.576,5.0,,5.0,3.5,,,5.0,5.0,,,,,,,,4.434,,,,,5.0,5.0,4.5,4.5,4.28,,,
547,Frisolac gold,4.2484,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.495,5.0,,5.0,3.5,,,5.0,5.0,,,,,,,,4.326,,,,,5.0,5.0,4.5,4.5,3.92,,,
548,Нэнни классика,4.1487,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.829,5.0,,5.0,3.0,,,5.0,5.0,,,,,,,,4.772,,,,,5.0,5.0,5.0,5.0,4.24,,,
549,Nestogen,4.1123,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.708,5.0,,5.0,3.0,,,5.0,5.0,,,,,,,,4.61,,,,,5.0,5.0,4.5,5.0,4.2,,,
550,Hipp combiotic,4.0578,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.526,5.0,,5.0,3.0,,,5.0,5.0,,,,,,,,4.368,,,,,5.0,5.0,5.0,4.5,3.56,,,
551,Kabrita gold,4.0578,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.526,5.0,,5.0,3.0,,,5.0,5.0,,,,,,,,4.368,,,,,5.0,5.0,5.0,4.5,3.56,,,
552,Similac,4.0457,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.486,5.0,,5.0,3.0,,,5.0,5.0,,,,,,,,4.314,,,,,5.0,5.0,4.5,4.5,3.88,,,
553,MD мил SP,3.8987,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,3.329,5.0,,5.0,3.5,,,5.0,5.0,,,,,,,,2.772,,,,,5.0,5.0,5.0,0.0,4.24,,,
554,Nutrilon premium,3.6433,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,3.145,5.0,,5.0,3.0,,,5.0,5.0,,,,,,,,2.526,,,,,5.0,5.0,4.5,0.0,3.92,,,
555,Humana expert,3.5176,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,3.392,5.0,,5.0,2.5,,,5.0,5.0,,,,,,,,2.856,,,,,5.0,5.0,0.0,4.5,3.52,,,
556,Frisolac,3.4286,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/detskie-molochnye-smesi/,4.429,5.0,,5.0,1.5,,,5.0,5.0,,,,,,,,4.238,,,,,5.0,5.0,4.5,4.55,3.56,,,
557,Вологодский Пломбир,4.9091,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,4.773,5.0,4.546,,,,,,,,,,,,,,,,,,,,,,
558,Русский Холод,4.8182,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,4.546,5.0,4.091,,,,,,,,,,,,,,,,,,,,,,
559,Эскимос,4.7455,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,4.364,5.0,3.727,,,,,,,,,,,,,,,,,,,,,,
560,Купино,4.6909,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,4.227,5.0,3.455,,,,,,,,,,,,,,,,,,,,,,
561,Русский Холод Ссср,4.6545,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,4.136,5.0,3.273,,,,,,,,,,,,,,,,,,,,,,
562,Spar ,4.6182,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,4.046,5.0,3.091,,,,,,,,,,,,,,,,,,,,,,
563,Шибаланская А.а.,4.6091,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,3.864,,5.0,4.591,5.0,4.182,,,,,,,,,,,,,,,,,,,,,,
564,Иней ,4.6,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,
565,Фабрика Грёз,4.5727,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,3.932,5.0,2.864,,,,,,,,,,,,,,,,,,,,,,
566,Айсберри,4.4455,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,2.727,,5.0,4.75,5.0,4.5,,,,,,,,,,,,,,,,,,,,,,
567,Мороженое От Деда Мороза,4.1455,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,4.364,3.5,3.727,,,,,,,,,,,,,,,,,,,,,,
568,Чистая Линия,4.0182,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,2.546,5.0,4.636,,,,,,,,,,,,,,,,,,,,,,
569,Коровка из Кореновки,3.9091,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,2.273,5.0,4.091,,,,,,,,,,,,,,,,,,,,,,
570,Хладокомбинат № 3,3.8182,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,2.046,5.0,3.636,,,,,,,,,,,,,,,,,,,,,,
571,Белые Ночи,3.7727,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,1.932,5.0,3.409,,,,,,,,,,,,,,,,,,,,,,
572,Богородский Хладокомбинат,3.7727,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,1.932,5.0,3.409,,,,,,,,,,,,,,,,,,,,,,
573,Гроспирон,3.7636,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,1.909,5.0,3.364,,,,,,,,,,,,,,,,,,,,,,
574,Чарли,3.7636,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,1.909,5.0,3.364,,,,,,,,,,,,,,,,,,,,,,
575,Бодрая Корова,3.7545,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,1.886,5.0,3.318,,,,,,,,,,,,,,,,,,,,,,
576,Челны Холод,3.7273,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,1.818,5.0,3.182,,,,,,,,,,,,,,,,,,,,,,
577,48 Копеек,3.6909,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,1.727,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,
578,Монарх,3.6727,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,1.682,5.0,2.909,,,,,,,,,,,,,,,,,,,,,,
579,Холод,3.5173,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,3.859,,5.0,1.864,5.0,3.273,,,,,,,,,,,,,,,,,,,,,,
580,Ваш Пломбир,3.4909,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,2.727,3.5,5.0,,,,,,,,,,,,,,,,,,,,,,
581,Как Было,3.0364,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,3.864,,5.0,2.023,3.636,3.591,,,,,,,,,,,,,,,,,,,,,,
582,Сибирское,3.0091,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,3.864,,5.0,1.955,3.636,3.455,,,,,,,,,,,,,,,,,,,,,,
583,Золотой Стандарт,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,0.0,5.0,4.091,,,,,,,,,,,,,,,,,,,,,,
584,Как Раньше,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,0.0,5.0,3.818,,,,,,,,,,,,,,,,,,,,,,
585,Село Зеленое,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/morozhenoe/,,5.0,,5.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,
586,Fine Life,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
587,Вемол,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
588,Вкуснотеево,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
589,Выбор хозяйки,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
590,Вятушка,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
591,Домик в деревне,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
592,Каждый День,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
593,Козельское живое,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
594,Кот де Франс,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
595,Крестьянское,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
596,Кунгурское,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
597,Молоко,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
598,Молочная сказка,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
599,Нытвенское,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
600,Приволжский молочный завод,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
601,Простоквашино,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
602,Томмолоко,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
603,Чабан,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
604,Балтком,4.6591,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
605,Белый замок,4.6591,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
606,Вамин,4.6591,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
607,Зелёный луг,4.6591,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
608,Из Вологды,4.6591,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
609,Из Вологды,4.6591,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
610,Киприно,4.6591,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
611,Нежинская,4.6591,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
612,Снежок,4.6591,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
613,Тюкалинский маслосыркомбинат,4.6591,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
614,Брест-Литовск,4.5455,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
615,Ичалки,4.5455,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
616,Княгининское молоко,4.5455,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
617,Мое любимое лето,4.5455,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
618,Ополье,4.5455,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
619,Качугское масло,4.3182,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,2.727,5.0,3.864,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,
620,Вкусняев,4.2045,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
621,Вологодский молочный комбинат,4.2045,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
622,Заботливая хозяйка,4.2045,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
623,Крестьянские Узоры,4.2045,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
624,Масло из Переяславки,4.2045,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
625,Шекснинский маслозавод,4.2045,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
626,Экомилк,4.2045,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,3.864,5.0,4.432,,5.0,,,,,,,,,,,2.727,,,,,,,,,,,,
627,Здоровье из Предгорья,4.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/slivochnoe-maslo-72-5-zhirnosti/,,5.0,5.0,5.0,,0.0,,,,,,,,,,,5.0,,,,,,,,,,,,
